,feedstock_input,biochar_product,biochar_product_bound_carbon,net_energy_product,biooil_product,biooil_product_bound_carbon,bio_CO2,fossil_CO2,CO,SO2,NO2,NO,H2,Cl,HCl,PM,all_metals,ash_to_landfill
0,1,0.2559789601014022,0.8159603201048893,7.2528755257222635,0.25479423258090284,0.7114734215273085,0.6963182188307568,0.0,0.07756162491072487,0.1505156285396245,11.519053204563098,173.5537349487507,0.011519053204563099,0.2764572769095144,31.48541209247247,12.72215431703969,5.221970786068605,144.37213349719084
1,1,0.2537802589041212,0.7792690496597608,1.920020809113911,0.08716606341163026,0.2311072600769589,0.6014783091520494,0.0,0.07689541844794873,0.14922279223562326,11.420111650685454,172.0630155369942,0.011420111650685454,0.27408267961645094,31.214971845206907,12.612878867534825,5.1771172816440725,143.13206602192435
2,1,0.22984461644582957,0.7641232791460352,14.213962866944412,0.22026891237526186,0.4174818889682163,0.9089568401933031,0.0,0.06964291878308636,0.13514863447014777,10.343007740062331,155.83464995027245,0.01034300774006233,0.24823218576149594,28.270887822837036,11.423277437357731,4.688830175494923,129.6323636754479
3,1,0.243616521581331,0.7650956981587437,7.631732353494717,0.14414875141668587,0.32758952707234035,0.951535342876495,0.0,0.0738158060391433,0.14324651468982263,10.962743471159895,165.17200163214244,0.010962743471159895,0.26310584330783754,29.964832154503714,12.107741122592152,4.969777040259152,137.3997181718707
4,1,0.285431324427559,0.8663911335046173,12.180296681394243,0.2107853798001528,0.5808823569085365,1.1743064679989768,0.0,0.08648569130155037,0.16783361876340466,12.844409599240153,193.52243796188498,0.012844409599240153,0.3082658303817637,35.108052904589755,14.185936824049682,5.822799018322202,160.98326697714327
5,1,0.21466829865438786,0.6596173914309501,22.0697223430461,0.40904114074030345,1.006571495628953,1.0907988612383461,0.0,0.06504449449227952,0.12622495960878005,9.660073439447453,145.54510648767496,0.009660073439447454,0.2318417625467389,26.404200734489706,10.669014443123077,4.379233292549512,121.07292044107476
6,1,0.21932222633077686,0.6763311864974267,19.83536055933095,0.3959354338735169,0.9997315034396358,0.8433093387500288,0.0,0.06645463457822538,0.12896146908249678,9.86950018488496,148.7004694522667,0.009869500184884958,0.23686800443723902,26.976633838685554,10.900314648639611,4.474173417147847,123.69773565055814
7,1,0.27821967505177797,1.0480256151686131,18.703143275282894,0.33308522701741866,0.8985757638619551,1.1229789105202608,0.0,0.08430056154068873,0.16359316893044543,12.51988537733001,188.63293968510547,0.012519885377330009,0.3004772490559202,34.22102003136869,13.827517850073367,5.67568137105627,156.91589672920279
8,1,0.17816908882424567,0.5379901608652276,15.387990321318243,0.3077213297396461,0.5930926835032372,0.9171999575668544,0.0,0.05398523391374644,0.10476342422865645,8.017608997091056,120.79864222283857,0.008017608997091055,0.19242261593018534,21.914797925382217,8.85500371456501,3.6346494120146113,100.48736609687457
9,1,0.27522580432485966,0.973718699393656,6.776257764658986,0.22354800239397576,0.5668048576788598,0.5728374749854539,0.0,0.08339341871043247,0.16183277294301748,12.385161194618684,186.60309533225484,0.012385161194618684,0.29724386867084845,33.852773931957735,13.678722474945525,5.614606408227137,155.22735363922084
10,1,0.20220503731332534,0.7512966421590562,16.29268547481262,0.3628293636718885,1.0016224723249965,0.8040808826303981,0.0,0.06126812630593758,0.11889656194023529,9.09922667909964,137.0950152984346,0.00909922667909964,0.21838144029839138,24.871219589539017,10.04959035447227,4.124982761191837,114.0436410447155
11,1,0.2518234602074706,0.85542961240567,15.052368585284153,0.22129745790633684,0.6703951054884932,0.935514906179515,0.0,0.07630250844286358,0.1480721946019927,11.332055709336176,170.73630602066507,0.011332055709336177,0.2719693370240683,30.974285605518883,12.51562597231129,5.137198588232399,142.02843155701342
12,1,0.22781302482270513,0.79610029314607,8.429306397399527,0.29382332660620497,0.5254867954711169,0.5135493356204255,0.0,0.06902734652127965,0.1339540585957506,10.25158611702173,154.45723082979407,0.010251586117021731,0.24603806680852155,28.02100205319273,11.322307333688446,4.647385706383185,128.4865460000057
13,1,0.18484536948431546,0.6297604294381747,10.344842843310817,0.19477980641821724,0.5190185908657373,0.786067214771696,0.0,0.05600814695374758,0.10868907725677748,8.318041626794196,125.32516051036588,0.008318041626794195,0.1996329990430607,22.735980446570803,9.18681486337048,3.770845537480035,104.25278838915392
14,1,0.23543751143920644,0.8433978303153234,14.788744258483485,0.33632835136664424,0.914986939576799,0.8850854578977873,0.0,0.07133756596607956,0.13843725672625337,10.594688014764289,159.62663275578197,0.010594688014764288,0.25427251235434295,28.958813907022392,11.70124431852856,4.802925233359811,132.78675645171242
15,1,0.22531243781043198,0.7171476791636183,16.734657579993574,0.23159859783651998,0.5086990079361943,1.0626456865201845,0.0,0.06826966865656088,0.13248371343253398,10.139059701469439,152.7618328354729,0.010139059701469439,0.24333743283526654,27.713429850683134,11.19802815917847,4.596373731332812,127.07621492508363
16,1,0.22373030455811943,0.6599204779275132,25.25847989499236,0.44112815273389117,1.3681530320274948,1.0267661597786952,0.0,0.06779028228111018,0.1315534190801742,10.067863705115375,151.68914649040497,0.010067863705115374,0.241628728922769,27.51882746064869,11.119396136538537,4.564098212985636,126.18389177077935
17,1,0.19463155876857358,0.7064927136546111,19.74811357631655,0.3679973482500795,1.2703057346183477,0.9056034898573809,0.0,0.05897336230687779,0.11444335655592125,8.758420144585811,131.9601968450929,0.00875842014458581,0.21020208347005948,23.93968172853455,9.673188470798108,3.9704837988789006,109.7721991454755
18,1,0.2567567410513738,0.9843934329566232,14.519335412335977,0.3414178775542746,0.8403434858239368,1.355807590239736,0.0,0.07779729253856627,0.1509729637382078,11.554053347311822,174.08107043283144,0.011554053347311822,0.27729728033548373,31.581079149318978,12.760810030253278,5.237837517448026,144.81080195297483
19,1,0.16800356076727446,0.554365515022707,11.908875958798955,0.2432714255710862,0.34328580138236015,0.7640578569351127,0.0,0.050905078912484164,0.09878609373115738,7.560160234527351,113.90641420021208,0.0075601602345273505,0.18144384562865642,20.66443797437476,8.349776970133542,3.427272639652399,94.7540082727428
20,1,0.2005924644131526,0.6772509010688745,8.124958938155256,0.3028624218830358,0.710752887892074,0.3762374690921646,0.0,0.060779516717185234,0.11794836907493372,9.026660898591867,136.00169087211745,0.009026660898591866,0.21663986156620482,24.67287312281777,9.969445481333684,4.092086274028313,113.13414992901806
21,1,0.25092256238718547,0.8540659892244008,14.53263923205399,0.3729165401849896,0.9608621994326622,0.7062618432231986,0.0,0.0760295364033172,0.14754246668366505,11.291515307423346,170.12549729851173,0.011291515307423346,0.2709963673781603,30.86347517362381,12.470851350643118,5.118820272698583,141.52032518637262
22,1,0.2566024769736356,0.9350340743897625,17.46418870805791,0.3702445860007323,0.9443351756961901,1.0023742826074138,0.0,0.07775055052301158,0.15088225646049772,11.547111463813602,173.97647938812491,0.011547111463813601,0.27713067513152645,31.562104667757175,12.75314310558969,5.234690530262165,144.72379701313048
23,1,0.18633776590637108,0.60806001716214,18.280348709522446,0.4355957281174485,1.397588881485597,0.7844136349842717,0.0,0.056460343069630436,0.10956660635294618,8.385199465786698,126.33700528451959,0.008385199465786699,0.20124478717888078,22.919545206483644,9.260986965546643,3.8012904244899697,105.09449997119329
24,1,0.2686744138473393,0.9204242258990846,11.668799526218901,0.1405790676803056,0.34771905641788453,0.8994859834697376,0.0,0.0814083473957438,0.1579805553422355,12.09034862313027,182.16125258849604,0.012090348623130269,0.2901683669551265,33.04695290322274,13.353118368212764,5.480958042485722,151.53236940989936
25,1,0.3052964525109465,1.0598489580875652,25.339920633799885,0.3564597608770606,1.3668757503024727,1.5223587923352513,0.0,0.09250482511081679,0.17951431407643653,13.738340362992593,206.99099480242174,0.013738340362992593,0.32972016871182225,37.55146365884642,15.173233689794042,6.228047631223308,172.18719921617384
26,1,0.2065792012163723,0.712537616629601,12.35659004887525,0.3629634887256411,1.0356947729912231,1.1704228313346317,0.0,0.0625934979685608,0.12146857031522691,9.296064054736753,140.0606984247004,0.009296064054736753,0.2231055373136821,25.40924174961379,10.266986300453704,4.214215704813995,116.51066948603398
27,1,0.24981475245378576,0.9138806333508238,5.0214508721769615,0.18119695862696836,0.39598905000419,0.5742587654586202,0.0,0.07569386999349709,0.146891074442826,11.24166386042036,169.37440216366676,0.011241663860420359,0.2697999326500886,30.72721455181565,12.415793196953153,5.096220950057229,140.89552038393518
28,1,0.2257285318930378,0.7684586747871768,16.28217112702039,0.3494195972688043,0.9177166660538393,1.0800379466421783,0.0,0.06839574516359045,0.13272837675310623,10.1577839351867,153.04394462347963,0.0101577839351867,0.24378681444448083,27.764609422843648,11.21870803508398,4.604862050617971,127.31089198767332
29,1,0.22716098537775437,0.641656065343739,16.546578797128056,0.3903326038477568,0.6918032135029181,1.1000361958796283,0.0,0.06882977856945957,0.13357065940211957,10.222244341998946,154.01514808611745,0.010222244341998947,0.24533386420797473,27.94080120146379,11.289900973274392,4.634084101706189,128.11879575305346
30,1,0.24613963196454766,0.7891875593421724,11.086280665588177,0.24681231736245024,0.828585774637081,0.7607842166573298,0.0,0.07458030848525794,0.144730103595154,11.076283438404644,166.8826704719633,0.011076283438404645,0.2658308025217115,30.275174731639364,12.233139708638019,5.021248492076772,138.8227524280049
31,1,0.26757058768453756,0.9541156240357428,14.209742021761086,0.19732618373908445,0.6216392512230945,0.7456010760369174,0.0,0.08107388806841488,0.15733150555850808,12.040676445804191,181.41285845011646,0.01204067644580419,0.2889762346993006,32.91118228519812,13.298258207921517,5.458439988764566,150.90981145407918
