,nitrogen_kg_per_t_greenwood,phosphate_kg_per_t_greenwood,potassium_kg_per_t_greenwood,herbicide_kg_per_t_greenwood,diesel_planting_L_per_t_greenwood,lubricants_planting_L_per_t_greenwood,electric_planting_MJ_per_t_greenwood,diesel_harvesting_L_per_t_greenwood_ME,lubricants_harvesting_L_per_t_greenwood_ME,gasoline_harvesting_L_per_t_greenwood_ME,harvesting_equipment_harvesting_kg_per_t_greenwood_ME,yield_residue_ton_of_drylog
2012,0.8134150013717392,0.19164590836493928,6.12258020910363e-05,6.372869951629508e-09,0.27136333299481635,0.00559046811640035,0.22334240549299506,4.806305228065862,0.31763754022127905,0.7504595087970893,0.35947082797808855,58.08407823030152
2013,1.222939609978352,0.15082785758610529,2.2333614074318753e-05,2.592464306412755e-08,0.3648135873053691,0.0075132143980854525,0.2755801826644676,6.021016624509532,0.3542401194281384,0.9185663620305489,0.4768451376967103,66.1892625157262
2014,1.0202669286861181,0.16729449402482585,0.00019618531237905132,1.910150266843582e-08,0.35278222791731434,0.005640699756219461,0.2675581397373665,4.711530323149634,0.3361524715721522,0.7560750730271286,0.4632646189547518,43.09934896011653
2015,1.8416768763761984,0.281322310600371,5.8413177660674825e-05,2.730189121265887e-09,0.4377570802860998,0.00791943523534347,0.3482099064072366,5.1504106692758995,0.5770768868584824,0.9750469326787987,0.6149112493427009,47.05965053552169
2016,0.8109331214948979,0.17197077944237374,0.0001936512627273201,1.850368214160992e-08,0.43156359736521926,0.007957811770409667,0.3103035773900816,5.901239447703271,0.4859169405555382,0.8326287077664809,0.5469437528534313,50.355672615968146
2017,1.3331250237188308,0.18727414298586123,0.00021282494992260658,1.7578061903043888e-09,0.4550467191282408,0.006185894941063395,0.2836046508637857,5.345964968262167,0.5405499812726567,0.9521573981993198,0.48936959292181764,48.19118711409671
2018,1.2391977603660942,0.2567458649142297,1.4925511093181173e-05,1.1164232792433532e-08,0.4574931262779032,0.008843107043687801,0.3162486783485274,6.038034674106947,0.40352055120662017,0.8066393059937899,0.5537600636024966,53.1126843270727
2019,0.43574291914097135,0.171687082487888,3.7346500550405755e-05,6.074959503983906e-09,0.379837544949138,0.005656769463484245,0.22976793659744058,5.590697989192191,0.39156200713809275,0.7716492171754072,0.4322197973816371,73.74631247725932
2020,1.0449852293670465,0.16280866904934377,0.00016137216426704657,2.5184007153535013e-08,0.4738542308352585,0.005888167821878192,0.2977749900629511,6.386793289412551,0.3994805013939223,0.9047085485740323,0.49811042006814993,46.3779472399044
2021,1.0960609815502544,0.2172110839921619,2.298775845881265e-05,9.957609100283056e-09,0.3934957604332046,0.006488451021514084,0.2503418137237052,4.011527733880411,0.3222910446633122,0.759516802835098,0.42148625910913373,52.06921422070079
