,logs_2_sawmill_low,logs_2_sawmill_high,lumber_2_prod_low,lumber_2_prod_high,resin_n_hardender_low,resin_n_hardender_high,prod_2_const_low,prod_2_const_high
32,161.50440129891902,172.2074048207772,170.53843741179276,263.20310724643684,146.91287265371923,267.61664983027674,144.4950371232502,288.0172462215061
33,121.96960879765243,237.6997938537324,222.80499827986557,247.71965112495718,84.00836697702125,254.7750895161833,208.15551988332123,233.4540473801008
34,144.0180436794637,198.12173943501386,142.57231304675702,369.67327539562564,122.14918447858645,225.1186594634197,109.18912953591773,298.6850000277803
35,108.13684815382186,197.34447508900837,149.83997646398038,284.4867894951861,151.86507546963853,176.8224580489667,161.54094964267637,227.61041188983313
36,105.76734094636838,222.00583392653687,163.2624833449274,372.4421736602739,122.64187846980326,204.58974963058003,196.35893298975168,299.57477068951044
37,159.22707347488125,200.29102503353278,120.42030605145851,268.998611915407,138.66007389661982,238.27008564948085,211.3487177077402,308.8025484125702
38,160.75616631586718,244.40601714712463,209.15902451046267,370.5680838035024,80.82855929745088,230.54515021433411,185.97289293070668,227.313815704424
39,118.33733399236858,225.25201405109746,156.78076651211887,308.27345774775733,105.38661396801679,209.85683408423168,178.69725703255494,283.1647349371249
40,151.35321561219217,203.4513715617666,124.90426170662315,319.783143716345,112.4853944439694,207.80829903248065,175.43911889466955,266.25859539375955
41,144.4605600864954,181.62003607234354,117.67570398244438,295.43006403897806,107.66273999307138,210.12256817880723,116.2473785211273,280.01540425850396
42,110.45630707660341,182.74419973401808,109.82444351219428,314.24945649869625,93.20348550751092,218.50226004445486,123.24105017894047,239.82993289311355
43,119.37966396510603,213.16107142388785,104.57810125419297,378.98654814628213,169.28751215018372,264.1789230798158,144.6200820143815,263.1828835035167
44,148.40608485750306,202.85603826512863,116.93847538503353,341.2627789229379,112.94842180818297,207.91828734795632,188.11036066221436,231.57958239284318
45,98.66855930097574,178.5539404474304,150.70800205070177,386.9523128529755,118.02685996967784,182.77924782302048,144.04813930108588,276.36259500507504
46,145.5133961758036,198.40475872994315,163.2612530518531,347.76944776366884,125.46540439286392,233.65807130687216,158.8887307230146,248.153600303183
47,105.6698366901189,197.7311120413559,109.86198419736694,292.63582381417274,162.9423803484624,250.3308427210746,188.5361953337599,302.38757771968886
48,147.79737979010014,170.716509963203,134.1887033383033,342.1507901896075,167.06025908611775,214.89180142137099,141.71622556870298,273.08374316621547
49,100.71702913583783,235.9050238235813,107.45952712964231,343.19359590186093,126.5265043235278,204.34599748512966,187.861813060916,301.8167200504113
50,142.95441652517675,238.36342976054044,232.74474432178124,312.6421664056877,96.79724272461965,186.68582908589534,108.85584383552913,240.88194704122407
51,131.7943410654693,238.46399758477887,87.41928584065978,358.66127974576636,174.14002081901697,185.21997203253116,187.65197857271957,321.6856436381179
52,144.87868517764144,227.7582738135155,176.15154832252074,255.68844499496197,90.72326017911672,256.18160375030936,105.13830585592156,276.33952708540374
53,99.4613538804395,207.0849743046821,185.477632274975,250.56175789677727,100.84583649388972,208.6147761598126,199.11160264971278,240.41151224348204
54,96.23586643732617,245.1536581428133,236.0401609049606,371.5283860818023,99.41461245656824,180.0721100547447,108.24454287646306,267.85799084241745
55,146.98541428774894,183.32305545587414,170.69953679417569,248.02923928995966,80.08383253863072,234.11230624589103,116.44050665388879,313.2709690996853
56,129.02964879763002,243.578879382415,175.59684535517653,261.6880199882687,102.26789192752202,270.726691383915,188.9816459108908,260.99483526354226
57,103.34147754176723,209.21091800066057,226.24256933539002,299.5122713874726,115.07507991521341,270.1922195580937,153.84910036328947,294.5120402061725
58,136.48906830176531,198.91669292194473,107.42754097664819,355.3922418127304,135.1194988493981,229.5299523347614,149.01246107645142,234.52616095802767
59,121.28523818647348,169.12693462768564,145.86796877951298,304.7963624724407,103.0539492146058,195.14316488972378,149.79982407779963,288.7742896395649
60,139.8765486512085,211.11305214437598,191.1620775903068,280.2049370793908,128.66167642652448,183.94343489527608,169.64776882249834,279.6112659756377
61,106.74648627495083,190.54429495064866,92.74874821321146,365.5275990031102,172.54817302399198,263.58254483667963,149.62882881180678,226.8395852208321
62,140.63429610610729,213.8943148159689,148.96997233629347,292.2332119532533,88.59587009073533,194.41025560708437,172.4371317779902,309.01831121250916
63,111.55850705974495,216.69221407281177,149.3965805180542,335.14246962380514,151.1812663550655,213.5205952949579,157.4330953556622,252.47917376391598
64,168.02069315553547,174.63346967476443,197.3975194382445,346.82961778887517,171.95693546321795,179.04520300185965,169.3764485477838,300.186041358462
65,106.44292649960732,211.0694403909348,184.20048132525488,388.94101413664424,106.87403088305939,250.16800641382565,190.25916880232597,282.82444602421634
66,109.43774288289013,242.4256169571485,109.9750192730088,337.7740689603411,87.00220209171528,182.77633482696368,106.29291239481145,320.709203031076
67,112.34277545408236,225.95563433591752,91.54613167274059,301.05488176762515,94.72135670976742,191.79479179611496,205.50275434104927,296.26859898727395
68,130.21074029078773,221.67092984812365,131.99844292697608,327.52168423362406,158.4753661642357,205.93371521371748,153.10031281976802,243.51664400645004
69,157.2253675782501,187.2014164617378,190.4935670245826,342.3453342021275,105.90397576692561,178.92154679929763,152.7229290769638,270.4625856794114
70,147.9768376035314,201.37784583111758,175.31450143971915,259.41073623185224,83.47754251707823,250.45377793217978,118.63924814387165,311.531107942054
71,150.28943819799588,237.55648718916092,109.91437155442256,286.92706160611266,85.22638712404044,231.70996506277686,204.00561675592698,312.5282959436918
72,163.49439512482678,236.94342193619366,164.50049081360658,287.82688495674506,140.13521124065417,212.0675923332041,184.6811700200745,223.88965105156424
73,146.74910467188127,192.63708333704827,218.3938607538485,308.7550515696416,116.00940165454622,198.99864100692898,110.74086735098328,258.1988876658766
74,127.4536058002965,179.23235712431728,205.33385130345255,259.9979866750782,149.5542128958498,192.4874370558384,207.35284051728422,237.3894958815496
75,137.6316345199811,202.14166912853963,197.88071835616626,334.73613139893394,88.61037019161175,215.31863070746056,104.6221649232728,246.11314898693738
76,165.1478443220916,184.7670570197212,187.54980706739468,328.17766058319046,122.72861535426163,176.04185563773052,203.216982045919,310.79248467036973
77,159.28457850427813,230.79244679081245,221.80867059470478,363.931240225412,105.18593593999508,241.05968438773826,166.74927452721002,271.42381157895215
78,143.99594159853817,226.58822737007944,118.31811698867406,341.7421597550415,173.82382928210038,255.51441745485104,138.08759871864635,252.27583173908084
79,167.0452820931407,193.24926953504755,169.1337379071948,249.99744689945032,104.26445017853013,255.69704658712342,204.74035996783448,289.47087223374075
80,100.19462251533874,183.91728780493813,142.104143846498,390.91832590999644,142.80108726561207,251.8113867736502,122.61544031975234,300.5726200837953
81,96.22448497605492,224.62934386392394,223.83208979943092,390.749955704586,96.15653960096722,225.42641353091156,167.14103394454548,237.7348392688081
82,125.15259092047722,218.98802506069572,191.594462877637,290.3524073796937,111.53343130754851,254.85271630044417,210.41397400175967,299.0066598760445
83,158.2399122100641,237.698930149383,231.79279326309978,345.5739948350611,156.16096204941792,205.93725844293252,112.7328881943592,229.73806378245786
84,150.1806510859949,234.22197882895614,91.38098992052245,347.6110952827181,154.42685133059518,201.47224867569386,211.50751294026782,309.628475838976
85,141.79121049868294,199.76668218631735,188.2624369357693,248.14487708321855,109.35956677515333,191.3477267243274,195.33790197892048,243.5349434198445
86,127.48968617332307,171.25018528480763,236.70880502546976,274.12288477170995,169.20600700503104,268.6289542202526,173.6623315793545,280.5975013821108
87,144.98143925726652,244.11867927606062,199.275093419337,312.6718206392713,173.00017360582262,221.36492952729373,153.05542583938472,237.35301540401102
88,142.44189630192946,198.15478223661916,161.49625241784844,256.42119007326824,146.8308528375074,226.88757080915286,197.08367434722953,245.2054376658985
89,147.74813320804785,213.39306028101925,129.43747233102715,313.4783520045756,80.47558021172571,259.8356501664934,171.9834428584059,316.1365949898959
90,158.2945453046508,199.22140238700817,177.6128660651843,343.11678024549593,145.10347131881034,198.27621520795293,148.4999348473292,222.23264124738165
91,143.54139320967846,196.5446830989236,236.63145156615442,381.8758990647618,97.80097024951112,179.33570443605845,156.9313036759363,312.5033447784624
92,136.3934506807018,205.8914385306692,156.9052566930394,345.7987500232309,169.73428731568185,223.9828487955655,183.27651259247205,299.76312205334506
93,115.02208316784944,174.57953125125806,133.1211038889628,301.0010060577359,100.29084206045943,240.26926662948784,177.25345029655068,294.90433207863185
94,93.59180592879521,177.32626041811585,123.89388064079246,362.10000872890333,81.11953548814873,244.8137198771626,152.43663809983244,306.2681404343548
95,138.09732619632607,237.84521944697485,118.58742347906944,339.3146044664884,94.41078983711347,223.40491627040097,139.99100809265053,241.2682091403778
96,97.58593280399451,222.1190101183056,188.86569844133152,318.4341194668708,149.6052640560053,224.4201517972335,132.59851046905797,261.57151173177965
97,102.21557382446112,206.0764454313181,96.31388485666272,379.3674990966095,162.8403402164911,193.45165008980084,165.77001332411356,306.12477032139566
98,130.800764593505,234.00737841988632,210.79093727463564,382.1017528229928,138.63074984402607,265.50590846603717,196.66759886482498,308.18545981034964
99,113.51456951552701,227.20439355833253,140.38907427841264,391.2055026212141,136.0913598806056,208.91929101128125,125.0318180034131,320.6893638954938
100,119.00259407057587,231.33825125357805,212.3860887191614,277.98226036987336,140.68012496147355,255.02587460388966,177.8281077335741,313.74452092754484
101,164.82445496497076,189.25231276070693,106.17611913688621,340.8336420560612,167.63385510794484,179.3763407854377,195.94159964703056,255.8278073263267
102,138.34662073891778,176.96294511723877,200.8306876949914,251.04284500140093,100.20464321125411,191.50106244644587,202.91955268756857,268.45584919991927
103,164.87851757496736,173.89242923385663,151.7982318749522,316.44392899634585,83.9415645510585,241.12510881040873,113.14190502856155,307.83595096472095
104,147.67855084851573,201.84754709109194,88.72555784769563,321.3684954938087,85.95012916063011,181.04619494596363,137.82601725803195,233.65189237590377
105,126.13434911520423,216.20401205632973,183.30314966949544,248.63147467513517,95.67617890954796,264.64816110054045,114.28855699071677,312.29065758100825
106,116.11272325474265,211.96659247524545,221.5869164508135,295.1817602080495,106.52069867843376,218.6261659511179,119.73351800272616,296.69827146988627
107,162.91504412499495,174.97629920615276,167.89570463333328,290.33923330544235,151.9976291981634,269.20805345823317,138.50668677595698,278.30333612150986
108,162.00021360925322,206.40754301258082,134.25190922364462,344.1669896364553,144.93454030832027,257.47374941838075,140.42373185631448,299.4591857506657
109,127.87580334714615,197.10007064905943,215.19688638166267,383.19407019481343,100.3262991617444,176.09148920954323,190.13026301238315,302.6062571887423
110,152.64760981771207,224.4912306491109,120.08298919125289,251.751859501536,170.1396979313425,205.91181193527305,137.0521129623343,310.10155978786645
111,162.9289168725074,208.20716712240323,121.56725327743746,352.32867456204986,94.50380369105177,245.5455651660439,197.95395081956667,249.73951864873385
112,138.7127252062408,196.02486195005966,218.59835358558834,308.47163531218837,114.3322541301359,188.01558677928477,127.54736567109926,288.5960091658658
113,98.81726530095136,197.33163270528345,161.2214333653533,283.62193429750926,108.19620748806139,209.38687468636252,164.1773258437711,306.00077075940703
114,110.35947909746329,240.90443759982455,96.43049193843487,378.78082395335025,95.82460424117579,249.9320811364057,160.56607666449978,265.6465572992909
115,92.59879397072626,187.21155621846017,218.54680919389995,262.4178477679018,118.64825884106665,250.48553250593315,201.35737885304908,226.5375859182372
116,139.93938307710863,239.30628819972162,164.17224817683598,321.2865169402813,150.26367747474984,263.08076662320747,186.49247815589945,214.35713641243711
117,105.70893083800345,196.30850306487838,173.26459956495535,373.03568642052835,158.36182997502698,257.39152790465545,192.5979106555174,224.6588567925527
118,127.81273143412496,203.26330468129788,210.76212498481098,271.2216339789761,101.26566788352721,267.83788487088543,193.46132700439563,267.44623311709694
119,153.11267573483943,235.26947977706328,141.86850786431705,319.3235335714444,142.10772982396458,215.01182417267756,144.5832358107529,237.7067347783105
120,110.01809940274563,217.42732739831905,109.03708090508194,329.9920626720754,172.21750486011976,214.2032355819401,110.4385999348406,233.1656923219596
121,121.74783189314469,227.35201898375038,137.7745251760775,342.43823596773996,151.17318329396045,197.1106087009476,141.29804297429257,275.3586591766663
122,122.6118081958801,182.60354212542387,160.2482214888915,390.769997524063,110.03328696166173,201.1209256787532,146.5866510239809,295.2694434603622
123,135.5284303004956,209.83944828220598,172.6907742739495,315.31397968148303,131.9555449621986,216.57034512995872,114.53144071318982,238.66188050758825
124,125.38933578202044,190.18209396437803,158.09481636338168,350.0954300790549,113.78293708334377,216.27649412016746,180.22873413622096,302.63670130128776
125,104.90586476243537,193.385739452891,141.44483352596967,377.99695275334705,95.62431158768473,198.34402348432778,192.13284860145814,274.4605839939244
126,121.24578586069168,188.1746251611612,127.39952641655013,367.3064021484516,79.50610996575712,257.3649961117227,116.94123719271474,243.21104160135755
127,119.00944054315934,217.13596354157235,188.92315766190194,326.47866929565697,126.76036967683295,188.64197996848532,175.20239996432974,227.83338102350788
128,148.85863124838426,206.9212734694449,227.38222615435606,335.4180927874453,87.39331912433275,223.51850602761255,105.37204914258257,276.97785979666253
129,135.2075688013623,236.88459891734954,230.95298663659494,299.0962866841463,99.0999235734233,199.67756563804122,200.22224647410178,319.58876486995837
130,101.62806327456458,203.4216176581007,120.83126280269092,328.40162777251766,162.5973808746379,239.94564674568812,134.70825591526943,278.3889918450605
131,150.02434838851656,244.51220727084961,120.02489520428745,386.4133486507489,114.01266005140567,268.51168133073423,173.7696525867351,321.188544595406
132,108.72512522792556,190.47544880636508,164.27473615485837,308.1786385662682,151.02488450946407,197.6343288430134,179.23711179386748,221.29305532170162
133,119.83895092356721,224.35730784510372,162.7911600452735,384.8831467646322,114.41698261489732,226.0346326706975,142.51848203977647,263.6943839661484
134,130.85345395353502,180.19423483838528,92.72025496796196,358.41823247340335,169.07347792015594,265.8049032967819,135.28678679837432,301.9030208272154
135,143.3656136091578,175.9548456866115,105.31993706234631,252.88851367719116,174.0031957480995,226.3634594216649,130.86269656039372,233.2955886231607
136,120.5213019867884,172.48766333442308,188.2402509282135,313.2811597175872,166.3966962287218,177.6092563247513,206.5941359175089,297.54454928744315
137,140.07433412797687,191.85794423212513,98.53378782092001,284.05105267014676,88.16393923526593,187.31316951479857,164.05359065407413,250.25555365817263
138,167.37647701716952,224.0709138742705,146.51571220486775,238.13300999300932,124.19645371460001,215.42103282501054,113.69754227964418,291.04708932609736
139,112.66670478357196,205.24569108637812,222.3114847272621,262.3958638447931,108.56731359605499,232.42674915945395,159.1218832029914,290.21561537680947
140,151.3221268783051,181.31634122314125,174.84219203590447,334.8735060640066,158.62826908346977,192.19837778278097,168.93392871897527,283.79135620300207
141,126.84845176901638,231.98783701651368,195.30322608510534,337.1710583990124,155.89646194309313,181.92513736729876,172.7855644739327,251.00273620027994
142,137.25808438456673,193.60683854933654,147.59083120916173,279.27835651101356,124.82153584089363,185.28250075421403,150.19231334230983,253.03962675653855
143,107.19616292571592,229.1883567589666,126.89896051897622,297.4044978147467,149.9952579082848,208.83107073169163,181.05852868160173,290.0141576779165
144,149.63627283429952,174.65792065041657,133.84124818565667,386.37813998318643,161.29345701481827,176.9179584694022,202.60501552873734,299.7099593019285
145,119.48393822667197,193.4904886057459,207.91998290333618,271.8099827184646,121.694281914519,185.93673773191256,183.9958180463139,295.0434148105718
146,106.82641461986329,178.7795371540947,93.37537133517488,328.89125116802256,92.43317105668667,189.79585316318443,212.6580198948917,257.56702674666445
147,153.78278120268288,244.14019665931121,200.38157724487803,388.53848903043763,156.3554784811127,268.5843302135438,193.61654898988695,310.31955771890966
148,112.99637493958232,224.3222386634868,144.06145233030279,261.79556309484326,135.7255152294885,246.44665843163418,196.04449789359768,250.333470312838
149,145.3897406545193,213.59057645111727,185.6494922156104,286.4975692162518,137.27291928090654,235.04147651689985,138.0979609930841,251.53146876592263
150,106.37665899538638,197.0309827466646,138.2654402087828,259.23268134855556,158.04016939351754,200.7518774949782,199.3263779808802,231.6789964002007
151,158.20398534668186,193.43868295717246,110.36151705998181,274.9411494737715,87.80469431448562,185.1119809037393,117.64033690957766,258.8197681251922
152,93.39104885999339,240.89965103939636,145.9711041448424,313.5002217474949,146.92772862472296,175.93700969066234,141.45162918285385,293.62244183492277
153,97.03944294888124,224.53837051403738,225.89941798652842,267.86476511124545,86.0911836252637,191.71239996621026,202.7654642128972,313.6762500743906
154,146.76862997666433,206.06972712145782,87.7669069708657,248.8479908080244,158.80271864067151,221.56108117161898,209.0497798640434,287.3452852120252
155,128.71581924366524,229.12976681178625,187.00730277681208,342.4994478812599,126.36053903951989,203.76509982087293,210.3664133191105,266.8968252861805
156,142.02988022792874,196.3869706804857,136.47463521286926,239.5799117120459,135.14438949257425,225.23855877375064,206.10523714119438,279.2270786372434
157,127.48607946097553,214.5007698387142,209.88226029863947,309.3851652127341,117.12667239749643,181.87909651443124,152.09925800217772,286.173926456584
158,148.80026818204155,219.77063040075637,224.1224203184818,314.36833682208623,163.0063732922174,193.15732312467762,120.89288359497702,243.77166404818857
159,142.64681811655873,180.21995156258947,150.87466471508634,335.29829472021925,157.6975331635146,232.7103844894247,176.31496844354712,307.0104033556518
160,141.85290976688657,216.611706525827,236.86978541079796,264.769821434478,123.47558779360426,216.3080719940404,148.67358996681662,234.57245925785418
161,145.94191922759865,170.4626387261009,218.74805320956372,250.2974414771329,151.32645875578214,254.21515944998225,190.69627998159262,274.9188981644898
162,140.95231583136473,187.96937391245922,92.25745182834167,380.1334298750435,114.01776719828565,254.02439478545327,161.6932372234117,291.298305896194
163,115.5167552338883,176.1547087753649,194.02117138998779,365.79770543002314,88.07618587412293,211.38212165256346,137.4571162621763,290.5009105709032
164,108.81353230200726,238.78445326098665,159.78702271520416,323.07844074604714,87.48926640701922,229.9058726838494,114.1648791888755,312.8423129823074
165,169.0616760549924,173.31664813060118,207.72468153329442,299.29009395930876,150.60624095387215,183.17429624976066,153.96721717695402,265.30367997737426
166,93.3191265349489,197.5630012274047,234.17537393986493,295.79971252890664,161.3397061774342,223.94115183629373,178.65683919547604,296.38746114061337
167,131.9262390602238,228.66355677006192,195.8725304852128,356.98872546883814,145.16578740059785,196.53064791624578,138.20324545020324,229.3572020049627
168,154.8361315732002,215.37869105504848,171.4649587434387,342.6252025569959,170.32848054258227,176.9049463454985,136.57884674256343,261.6150204750586
169,152.23283841503445,210.59952136589735,103.64517644500793,275.66214689860146,86.30229158017482,249.6179517370481,171.65213542231152,227.18565785146808
170,165.03155327840787,179.41151284055985,215.98455726024457,350.97933510012945,145.84374706446997,237.22996587679896,106.51790966462977,281.36318687033287
171,121.4512160900853,224.92349644239852,199.24294140993842,317.77860419706155,147.87820684719418,241.15135123196666,199.51270702321855,304.0678498252214
172,137.0226416215085,183.03913582457758,141.22589368301888,340.6989042380722,132.7225705299049,263.3129051109878,122.75873344597535,271.36799265990027
173,130.86952737729234,241.10205183207404,196.05771885720713,275.59424991160705,95.69324648189742,238.4079459741448,112.3888150338135,297.8124185776709
174,138.47439874086842,170.77312106109272,153.70071979961068,270.29260594552125,141.5842563714951,259.236208404192,116.81268932807664,262.23098046482403
175,125.06219234505615,198.20045583892704,226.50408083770512,282.36888491592333,100.00484113286194,245.88224051084555,173.4557620370672,317.52146001348723
176,126.08474050819257,203.2573535940641,110.11598301286759,279.19785493151466,87.74859405017956,233.30590052233273,111.61617560857327,272.2668808248345
177,102.42447281929898,183.17347426847903,96.8000760521019,284.7708636078331,88.64011275034338,203.56270501962416,130.91945736590347,217.27043283580193
178,105.61077624324469,240.935071041202,166.55995004141823,344.7092114435993,88.36097649185024,185.6992458181636,111.63599463649642,221.7841698418948
179,99.22152648406366,212.38810518382388,131.4496608322648,351.0915416767075,80.48234216017815,210.5949418512005,129.81098086154952,289.368040482977
180,98.51772923658136,182.93117274009794,126.35246948673824,296.06711448617045,113.22217744280552,210.39084728574184,192.5232071241235,267.33777234803955
181,124.53793096897726,226.3151586079898,147.32079455786888,289.7883222704146,91.75206024015395,247.7214704485467,127.99222943231925,242.67997775875702
182,119.04442932199512,210.39204557368527,180.75817885956334,269.685118788742,165.8092890121367,253.64519415953606,183.2634361492621,233.84062730257133
183,147.97355369077866,197.83306529241472,189.30062694570537,284.2641854236469,140.73536862032657,234.85169825276182,129.8070443014319,246.2345144531651
184,106.06305361665727,234.0808852941267,108.7711529680592,363.29340909735294,150.43550131479606,205.34795232659656,203.7530535084295,288.827801403587
185,127.44860487608457,245.73265741948634,120.81116690148565,370.6268584094902,88.54800342947826,218.5459940915905,154.98072224273818,321.90351619370176
186,165.12471519946536,189.31125852292558,111.04932052041224,250.79340248245046,172.69000010836012,183.9465573685384,204.74303585350862,317.77448677342943
187,142.03673967641652,244.77731700616454,198.44661359354745,301.68850209894754,154.07624289218668,187.4952488754276,129.8027015741966,243.85419099355926
188,152.21233240963747,210.59035363639526,226.1399433809805,287.1785919770512,160.6091143989599,189.77888210741992,191.18005547820422,264.7164098588017
189,93.31310769204622,240.47080975111345,178.13472678505872,252.6207810076758,116.77924915329871,204.888368015355,121.66980575628234,221.33086463447944
190,103.81968844298115,171.35544599700188,206.5063158228827,390.06575957861526,151.0869823347774,217.72815592631193,211.0879961956378,241.65342331139718
191,152.54262765274896,212.09829024174957,197.49026689621246,297.0944853352478,106.05751034118865,229.28160934393168,128.556648547076,320.6046404284877
192,134.3738935570788,174.07084572911754,159.45625082028027,363.1171629871923,172.57521638540095,184.0626547214632,142.70025373216572,254.18809157568793
193,111.71091251451445,241.16673110108286,171.47790405769473,357.8822015019426,117.54712352689295,262.54859960633837,146.19835772584761,214.67087200890498
194,104.79629675006626,176.51018364508846,214.30750040807143,365.04503060069146,114.03863781634362,180.52914731774652,188.37058625183067,304.24545395841733
195,161.74968802444926,194.67329869034256,205.54705411767839,244.15322667074753,116.98410452505458,177.04313101515083,199.1711723089632,216.25709519424234
196,153.61591847466235,232.267421581559,89.9327616327532,339.32630839975843,140.74949086297482,237.6593616830267,143.7216023413785,260.1294070688448
197,105.4536584359505,221.0211097670607,224.55597153193494,291.5754696550689,84.75440325547015,210.77403270888684,148.97728572428747,227.16954514270947
198,143.88564019849224,209.80371644922755,90.6507073822052,388.82921983395954,111.97886955262847,200.22198672232304,127.82597773572951,303.6423395621803
199,152.09089654129775,211.29693240761088,186.17334451216527,359.8605715450249,165.11123250649774,264.7219463540129,179.85067626063795,312.7066500924599
200,114.90933329102029,236.94540808497575,206.04096057034465,277.63341897582757,80.82859507629624,186.88426255278216,114.76229216058753,253.53496607935713
201,114.94656172555072,201.39366503561342,176.50008384903012,266.36679751589406,160.68158766802043,198.86574804766164,194.27667075437836,219.13983784566153
202,137.9965426312684,192.02659596277252,122.04700102956102,361.3102770603131,127.472646591466,194.51415035684323,195.36720017806232,311.8164340086424
203,115.03502641860179,220.23607342158817,96.6086217702733,360.4870355786004,169.92052274658218,223.5024440208129,122.42823871222532,277.1748213146823
204,138.32624235542727,225.5293553719826,116.68637576818975,308.6215547731466,120.59848207587453,252.27313933625294,206.04833629851043,310.96670415955236
205,157.31714464423865,195.2115783294404,218.4525067785534,335.1625665529216,102.08581897384367,268.52744240381844,104.87735078920774,273.33205045415207
206,158.35035854758905,220.5076612295738,116.8986261409235,349.11610342447943,99.05580049103571,259.45833763103116,162.27389890801086,271.27927797252283
207,139.42818611189733,169.544365289955,231.83246195533246,242.11852877811856,121.38556726930119,181.06783549881416,179.03379596933718,286.63117049588067
208,92.1452690663086,185.6834185099092,232.43899319771913,268.9542276575201,86.53196293419323,219.5819836823034,209.6594444625435,233.89544034750065
209,121.76761159178366,179.09645775334533,224.23248708931348,289.02016111580696,142.29235054387206,266.8906349135707,115.20452637158581,296.9551023721051
